,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
JPT,0.0028848220712086887,7.470990195895017e-05,0.0012321794242245408,0.0013613334704266084,0.005600450264291724,0.0004521204745100835,0.00022108169103644276,0.0026637317255167603,0.0010675819817595627,0.0029014649669047636,0.006299285540592249,7.045734859705718e-05,0.005061672107200572,0.0018966684384442959,0.0007162835916309841,0.0,0.0022171198380914964,0.0002960975681501808,0.0036601386296222747,0.0005246433956801829,8.458563116291253e-05,0.0020117328393593936,0.004418288820693876,0.003989816000789743,0.000147383967331787,0.00423807353317503,0.0027679267534144
KHV,4.340781291049725e-05,0.0029914077302721316,0.0001413059007863185,0.00010070777887244076,0.0008408658926880708,0.0006669037936734519,0.0009909513728340062,2.157793548848004e-05,0.00019564109361036526,4.647652694653079e-05,0.0010547996203830398,0.0030761508389731003,0.0006389314414045853,8.474089803419211e-06,0.0004143827438397206,0.0022171198380914964,0.0,0.004122864679248386,0.00018092831837753038,0.0005808170195892527,0.0014365939663054151,0.008407289457908888,0.00038526555804570354,0.0009623777251261151,0.003512953410150213,0.00032331822399802885,4.5335997402712565e-05
LWK,0.005022053607591098,6.978712861063786e-05,0.002720802718179449,0.0029250635139179584,0.00834818991542333,0.0014798245554934074,0.0009983645475082701,0.00471391839596917,0.0024560491195687903,0.005049534359547921,0.009317064048079058,7.77020728861779e-05,0.007689324643628161,0.0036414510603131945,0.0019325914885875504,0.0002960975681501808,0.004122864679248386,0.0,0.006035862458170055,0.0016086051644054356,0.0006932595056957756,0.0007789196921047526,0.006964125669161675,0.005561244604694952,2.5404023203410895e-05,0.006770769953702208,0.004781722189805166
MSL,4.7957294530610785e-05,0.004775217564318875,0.0006306120039822589,0.0005595758243098594,0.00023252569664016648,0.0015491856470534495,0.0019075364588633807,7.731009198665267e-05,0.0007244222095034163,4.466168771537334e-05,0.0003766912538129674,0.0047403614500781425,0.00013506011677841888,0.0002558662154910675,0.0011453420454570723,0.0036601386296222747,0.00018092831837753038,0.006035862458170055,0.0,0.001424114457207292,0.0025919705336829983,0.010515814569488005,3.6345692671291925e-05,0.00038176305806478515,0.005215382788096404,2.0218648622953418e-05,4.104621793035198e-05
MXL,0.0009446298823612255,0.0009917133628474606,0.0001486323044211463,0.0001984596204260801,0.0026850827228842547,2.7802800296392047e-06,5.5685337993557783e-05,0.0008185935927332262,9.850171730412405e-05,0.0009649022844428658,0.00324721446417547,0.0009786689543567705,0.0023200960234525756,0.00043068957862982114,1.4636082073931151e-05,0.0005246433956801829,0.0005808170195892527,0.0016086051644054356,0.001424114457207292,0.0,0.00018520353178528662,0.004431063077318726,0.001883824793246783,0.002055070289636922,0.0012176567110685603,0.001783940251879626,0.0008933041710723835
PEL,0.001973572782142704,0.0003057425682990858,0.0006771284184813817,0.0007545749328381017,0.004443513381605732,0.00014386511035328545,3.516745203410799e-05,0.0018115312797439241,0.0005650523333131158,0.0019661429770933343,0.0048166164559270315,0.00030866077710112313,0.003959650182277221,0.0012120006374692351,0.0003059083223142119,8.458563116291253e-05,0.0014365939663054151,0.0006932595056957756,0.0025919705336829983,0.00018520353178528662,0.0,0.0029724164157994893,0.003310590692759017,0.003556307774376283,0.00045686849647251146,0.003091635119110448,0.001956808967733432
PJL,0.009541641085817032,0.0012028644919125481,0.006470464938602906,0.006328217015201668,0.014880058651809256,0.004279235886413929,0.003710318370727728,0.009355304038085759,0.006189064516313911,0.009267132616493281,0.014201951142732205,0.0013418890497987916,0.013980774523937145,0.00806621086288767,0.005039983694270595,0.0020117328393593936,0.008407289457908888,0.0007789196921047526,0.010515814569488005,0.004431063077318726,0.0029724164157994893,0.0,0.012477118486576524,0.01178391194597773,0.0011047831446149682,0.01161615321736468,0.009907299001885675
PUR,0.00016951079166775598,0.005342259849242555,0.0009951844378825925,0.0008592007764843882,9.372404854891901e-05,0.002045919974098453,0.002620540756103407,0.00022506986017599,0.0011325463279660056,0.0001596213409782269,0.00016915436647279823,0.00559708696821752,3.524261446380737e-05,0.0005068285835035446,0.0015868224353532557,0.004418288820693876,0.00038526555804570354,0.006964125669161675,3.6345692671291925e-05,0.001883824793246783,0.003310590692759017,0.012477118486576524,0.0,0.0003024912489689576,0.0062126579774909865,2.552377104187532e-06,0.0001610328950360502
SIB,0.0006605808164197397,0.003761025919001768,0.0016693598813766763,0.0012224238099743825,0.00011889838675719396,0.002259316013927858,0.003641622665088058,0.0008032957526788627,0.0019656303482983345,0.000579935661223591,4.0141895078472265e-05,0.004776435011146739,0.00019425063418786661,0.0013001010179260102,0.0019535591790804194,0.003989816000789743,0.0009623777251261151,0.005561244604694952,0.00038176305806478515,0.002055070289636922,0.003556307774376283,0.01178391194597773,0.0003024912489689576,0.0,0.005545266633746553,0.00028844518734027667,0.0008595561459014223
STU,0.004329364134425035,1.1011131846538155e-05,0.0022430361782938236,0.0023729354306973247,0.007663090931776141,0.0011108700065099353,0.0007300613600891044,0.004082109033045771,0.0020237942299387713,0.004309666826469724,0.00821150566713843,1.412903127068164e-05,0.007025409292890604,0.0031303887247521997,0.001509133695267058,0.000147383967331787,0.003512953410150213,2.5404023203410895e-05,0.005215382788096404,0.0012176567110685603,0.00045686849647251146,0.0011047831446149682,0.0062126579774909865,0.005545266633746553,0.0,0.005922273966449534,0.004242183617536109
TSI,0.0001307558898875522,0.005372043656655613,0.0008820433199593072,0.0007909891306757159,0.00012147172603650067,0.0019273375722749172,0.0023457342821773856,0.0001769465698874958,0.0009938422007029657,0.00012493446778505683,0.00022135244273798434,0.005397324037007859,5.420288952045292e-05,0.00042116466593772767,0.0014741733807572249,0.00423807353317503,0.00032331822399802885,0.006770769953702208,2.0218648622953418e-05,0.001783940251879626,0.003091635119110448,0.01161615321736468,2.552377104187532e-06,0.00028844518734027667,0.005922273966449534,0.0,0.00011696022914980993
YRI,6.204731892022233e-08,0.003389684167979748,0.00034478447981318533,0.00026168369910461927,0.0005084426589668123,0.0010078627100173368,0.001503266873649512,4.728682608212976e-06,0.0004353723113103598,1.4223781508292103e-10,0.0006022280583664283,0.0036957779387071323,0.0003526960872679715,9.539143428886581e-05,0.0007026308481906493,0.0027679267534144,4.5335997402712565e-05,0.004781722189805166,4.104621793035198e-05,0.0008933041710723835,0.001956808967733432,0.009907299001885675,0.0001610328950360502,0.0008595561459014223,0.004242183617536109,0.00011696022914980993,0.0
