,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.004566802890748253,0.0012730305399095323,0.006744225131086386,0.0031314577080955057,0.0003802954858355945,0.0006793364718127302,0.0019719995714188336,0.003041343513371497,0.00950576284369518,0.006031235844900545,0.0,0.0044659857810983765,0.004062944901312127,0.005563964255023462,0.0020238656955138836,0.0006061664422228203,3.7854277846425724e-05,0.023694961927193215,0.02178326556436015,0.005392966485813895,0.0017969109898471273,0.0013138669652875779,0.002464009104491922,0.0008183706541398801,0.011783148661898182,0.0004169143942005464,0.002442015690785419
GIH,2.409272051954276e-06,0.00098144962557406,0.0003259029498207529,0.014354643569794885,0.0021020676122715234,0.0017185674022136244,0.012713510738158663,0.00010955706499844324,0.0013168363988887326,0.00011929358501590194,0.0044659857810983765,0.0,4.404806742470416e-06,0.00014888830542235184,0.0004940063918377882,0.0018406962716146485,0.005455588971579134,0.008210080155031748,0.007041810774076269,4.182481326259328e-05,0.0005923795166631502,0.0008778871303807738,0.00025143294149662713,0.00017471166584508022,0.0019789654936320316,0.0022203632941044087,0.00018327250556775422
GWD,3.7225689957595006e-07,0.0009324596105065202,0.0002532909652737723,0.012192685238976984,0.0023942775541258665,0.0017126314266975979,0.012567828138722386,0.00015717571897339402,0.0012263858883172088,7.065289919130068e-05,0.004062944901312127,4.404806742470416e-06,0.0,0.00010657396829910662,0.0005492814058152622,0.0018307979926753502,0.005295448297569822,0.007569164943319094,0.006444861444792756,1.685560706397501e-05,0.0006706775292342386,0.001008149789741995,0.0003229854349771013,0.00031192439112307906,0.0017566807672492195,0.0021986466202081026,0.0002610284521012003
IBS,0.00011692792094583686,0.0016508156959414808,3.250800826413645e-05,0.014939058924870963,0.003522518559424661,0.0026971274422592463,0.015208489714286526,0.0005239951018522885,0.0006114515945296649,2.406318461887937e-06,0.005563964255023462,0.00014888830542235184,0.00010657396829910662,0.0,0.001141685621492302,0.002847313088484757,0.007012976037495932,0.00601398944571328,0.005012748993965945,3.440470386426933e-05,0.001319899670113834,0.00178276088349757,0.0008046595984245832,0.0006379459287679688,0.0010220594541277498,0.003309150962016909,0.0007013531134336698
ITU,0.0005626755612489004,9.2141372714203e-05,0.0015990107250718985,0.009725226574886807,0.0005787293969332525,0.0003718883595258282,0.008210941922243985,0.00013486587103470242,0.0033401089071289102,0.0010986260512944879,0.0020238656955138836,0.0004940063918377882,0.0005492814058152622,0.001141685621492302,0.0,0.0004297357101095215,0.0026724168324825867,0.012671193661585492,0.011216477557319854,0.0008232522957422577,4.582085148876797e-06,5.761106132391866e-05,3.819412358596535e-05,2.974019828091037e-06,0.0044210146115662655,0.0006221054814405242,6.344096176686248e-05
JPT,0.001955670102438619,0.00011739559285576562,0.0036019028368766775,0.006287543065670783,1.4155841190749353e-05,2.088164773425684e-06,0.004861738883975988,0.001024454249416993,0.0059399071752261525,0.0028959504756903252,0.0006061664422228203,0.0018406962716146485,0.0018307979926753502,0.002847313088484757,0.0004297357101095215,0.0,0.0009581788505065804,0.017548011427779227,0.015850042009249814,0.0024406526980300723,0.00034225441156374566,0.0001651714944217428,0.0007043636520709858,0.00022698605933459126,0.007489809703846003,1.771791413122216e-05,0.0007649095726890126
KHV,0.00564829953868657,0.0017004189366593499,0.00824467367256687,0.002371154580348798,0.0006935906096142753,0.0010494751219123743,0.0015240338559583267,0.003944290085631963,0.011575071422082884,0.007183980513472812,3.7854277846425724e-05,0.005455588971579134,0.005295448297569822,0.007012976037495932,0.0026724168324825867,0.0009581788505065804,0.0,0.026698189661855828,0.024594459925304266,0.006453771555202629,0.002441385088771168,0.0018911397757119788,0.003277849092889516,0.001289839374015841,0.013799835356461966,0.0007157653372923787,0.0033256522838082414
LWK,0.00797712063008116,0.01392630225631467,0.005262669494778376,0.041253285075572105,0.018572937413221684,0.01716191036579381,0.04103818093024249,0.010262057766721903,0.0028218131247543764,0.006355042016806524,0.023694961927193215,0.008210080155031748,0.007569164943319094,0.00601398944571328,0.012671193661585492,0.017548011427779227,0.026698189661855828,0.0,4.5913682277531895e-05,0.007060113874471891,0.013244086496311,0.014500196768627047,0.011373339728992213,0.0062499774808687245,0.00213754105382717,0.01869708952255323,0.010647554346168245
MSL,0.006817925184245586,0.012478455074129055,0.004325884950446074,0.03884226504522547,0.016774916170187778,0.015483664099721984,0.03840585585104708,0.008938084423322461,0.002151668730661059,0.005331911490269313,0.02178326556436015,0.007041810774076269,0.006444861444792756,0.005012748993965945,0.011216477557319854,0.015850042009249814,0.024594459925304266,4.5913682277531895e-05,0.0,0.005982497479545755,0.011743050992291356,0.012917989594867915,0.009976434436866152,0.005456537713789377,0.0015570137547360268,0.01694161246774077,0.00930109661102385
MXL,2.397749034885821e-05,0.001430079596930246,0.00013481682268865494,0.016048824439850083,0.002696249500643853,0.0022997849543817035,0.014170526408841306,0.00028397284543967493,0.0008900465133173983,1.983118519966357e-05,0.005392966485813895,4.182481326259328e-05,1.685560706397501e-05,3.440470386426933e-05,0.0008232522957422577,0.0024406526980300723,0.006453771555202629,0.007060113874471891,0.005982497479545755,0.0,0.0009458262482570284,0.0012905728682707407,0.0004930003160270997,0.00029891839541974123,0.001441117033524369,0.0028747372462517005,0.0003876503248378561
PEL,0.0006721142405350251,5.4622898901308836e-05,0.0017999033701472916,0.009016916596008522,0.0004938328886332652,0.0002909984117485203,0.007850327222310187,0.0001909716803872497,0.003677452679265561,0.0012411454012392741,0.0017969109898471273,0.0005923795166631502,0.0006706775292342386,0.001319899670113834,4.582085148876797e-06,0.00034225441156374566,0.002441385088771168,0.013244086496311,0.011743050992291356,0.0009458262482570284,0.0,3.031990539562986e-05,6.989511648074807e-05,1.0913730928805566e-05,0.004756277992373705,0.0005154131683421698,0.0001036679063389746
PJL,0.0009838669089848292,4.000858030113789e-06,0.0023151580763320473,0.007622937069792762,0.0002865561170592369,0.0001305696409881002,0.006850879541097177,0.00037486708461115546,0.004462014648647108,0.0016333479228376187,0.0013138669652875779,0.0008778871303807738,0.001008149789741995,0.00178276088349757,5.761106132391866e-05,0.0001651714944217428,0.0018911397757119788,0.014500196768627047,0.012917989594867915,0.0012905728682707407,3.031990539562986e-05,0.0,0.00019346999422348182,5.7504315900530375e-05,0.005554545201139193,0.000289371948986506,0.00024966248109361123
PUR,0.000306370276810802,0.00022970630637320162,0.0011707750882954905,0.010083524170319252,0.0009474836937277232,0.0006303694908151998,0.00933408498112333,2.9780276727403145e-05,0.002803490976016478,0.0007110392025095443,0.002464009104491922,0.00025143294149662713,0.0003229854349771013,0.0008046595984245832,3.819412358596535e-05,0.0007043636520709858,0.003277849092889516,0.011373339728992213,0.009976434436866152,0.0004930003160270997,6.989511648074807e-05,0.00019346999422348182,0.0,7.261696339487555e-06,0.0036803612269635418,0.0009437179592410319,3.967176314768719e-06
SIB,0.00022243474698377833,4.995850933260345e-05,0.0007950297669679834,0.003349121416452099,0.0004483567037200845,0.00019892329394333427,0.004271522625326095,4.4003796651269914e-05,0.002004568915662581,0.000419378061773135,0.0008183706541398801,0.00017471166584508022,0.00031192439112307906,0.0006379459287679688,2.974019828091037e-06,0.00022698605933459126,0.001289839374015841,0.0062499774808687245,0.005456537713789377,0.00029891839541974123,1.0913730928805566e-05,5.7504315900530375e-05,7.261696339487555e-06,0.0,0.0021802453523736133,0.0003201136554492565,2.0483549675471684e-05
STU,0.0018601391024506047,0.005350381222289912,0.0007008250633003486,0.025054721170171036,0.008275275257497055,0.00723963771019349,0.024623719937315894,0.0030510022902447975,5.519988892517609e-05,0.001129382276033112,0.011783148661898182,0.0019789654936320316,0.0017566807672492195,0.0010220594541277498,0.0044210146115662655,0.007489809703846003,0.013799835356461966,0.00213754105382717,0.0015570137547360268,0.001441117033524369,0.004756277992373705,0.005554545201139193,0.0036803612269635418,0.0021802453523736133,0.0,0.008243325408536941,0.0033654888770205194
TSI,0.002346595468211304,0.00022429957262734665,0.004125845074194592,0.0056342746122667875,9.208314273817553e-08,3.1969114074729147e-05,0.004302384791086512,0.0013106078090336186,0.0066063987039037915,0.003367708046798031,0.0004169143942005464,0.0022203632941044087,0.0021986466202081026,0.003309150962016909,0.0006221054814405242,1.771791413122216e-05,0.0007157653372923787,0.01869708952255323,0.01694161246774077,0.0028747372462517005,0.0005154131683421698,0.000289371948986506,0.0009437179592410319,0.0003201136554492565,0.008243325408536941,0.0,0.0010076759591092174
YRI,0.00023252307069158683,0.0002642167596336075,0.0010246816908819096,0.009438538171391975,0.0010795890011852487,0.0006894874740055283,0.009379790648600913,1.1658729920339588e-05,0.002620104971146011,0.0005796224859712877,0.002442015690785419,0.00018327250556775422,0.0002610284521012003,0.0007013531134336698,6.344096176686248e-05,0.0007649095726890126,0.0033256522838082414,0.010647554346168245,0.00930109661102385,0.0003876503248378561,0.0001036679063389746,0.00024966248109361123,3.967176314768719e-06,2.0483549675471684e-05,0.0033654888770205194,0.0010076759591092174,0.0
