,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.005161458752246764,0.009208792664674916,0.0019648771526442023,0.012024073802467714,0.001338226821548079,0.013018770040885128,0.005708823457762341,0.006548956519957198,0.0019090278672107546,0.0003915673052697841,0.0,0.00013708217952588457,0.004683088553974993,0.0003388011552221964,0.0014718388504973323,0.012673981783914217,0.020713343210857736,0.0027677869117617724,0.006327677894657782,0.00306577762581706,0.00982720692486527,6.922415864175265e-05,0.002357407398207025,0.022927651228675835,5.3936773818747726e-05,0.0005553920516694971,0.0008798224639313863
GIH,0.007011921539874792,0.011240704170399454,0.0011036471208358534,0.009634314080543242,0.0023667605153304683,0.010614153988835298,0.0043173701662143505,0.008672196115526607,0.0031169435185681603,6.528518638791042e-05,0.00013708217952588457,0.0,0.006565514291808223,0.000912422057024065,0.0007190428667531187,0.010308349781845945,0.017958571485457018,0.004123610568433906,0.008273885775050125,0.004477444316941018,0.01234056215452891,9.771531392331149e-06,0.003682292526670604,0.02799193725315844,1.880418085205197e-05,0.0012496475026040946,0.0017306000039990998
GWD,5.475611622329028e-07,0.000557969040734009,0.013444861072197837,0.030931007794188746,0.0010831033022211413,0.03330649297102214,0.022610418549291866,0.0001047522345676194,0.0007033542057431621,0.007847231023813279,0.004683088553974993,0.006565514291808223,0.0,0.002731121272342995,0.011622854544958351,0.03283180472780096,0.046741543686643704,0.00032395247236976095,6.2928286604349e-05,0.00023377939488551216,0.0007627665187999374,0.006357254434289207,0.0004773157558919319,0.013767578028546437,0.006009082831770709,0.0021678384981234046,0.001612129814331532
IBS,0.0027163731734731024,0.0051310571616876195,0.004117306123149781,0.01591362020929388,0.0003742900117130914,0.01747165805128066,0.009677974606489394,0.0038561328420034955,0.0006598900139076998,0.0014452632809078593,0.0003388011552221964,0.000912422057024065,0.002731121272342995,0.0,0.0032309530986144403,0.017110841474055498,0.02733838504201727,0.0010593037994564261,0.0034087890383404655,0.0012329772397421228,0.006259797326506554,0.0007614613559088988,0.0009135045691601723,0.025701147321616876,0.0006842042729593233,2.0211998348482992e-05,0.0001465614095367845
ITU,0.012189198150938755,0.01713835206791629,4.4469439580449525e-05,0.005092171188401541,0.005653267841343369,0.005834938123607446,0.0016073605605839796,0.014383106747666307,0.006831522598332313,0.0003507591295214858,0.0014718388504973323,0.0007190428667531187,0.011622854544958351,0.0032309530986144403,0.0,0.0056104063181078734,0.011665933582535617,0.008226772888921968,0.013738366662265132,0.008710729004274442,0.01895514263861269,0.0008825116984847924,0.007663645063922914,0.03678334655742611,0.0009712276317513811,0.0038582921147159886,0.00463615992747053
JPT,0.03401832272806419,0.040671881518713274,0.00461654820669609,1.2164465932817477e-05,0.022042196954150235,2.204167443461977e-06,0.0010939081463880067,0.03763200214085367,0.02458953102558097,0.00872694349635258,0.012673981783914217,0.010308349781845945,0.03283180472780096,0.017110841474055498,0.0056104063181078734,0.0,0.0011331073627075278,0.02707276288643455,0.03631052707501734,0.027899073006532993,0.0446836484350065,0.010809038525011267,0.026194673733146805,0.06401611571312056,0.011226244419917266,0.018657132545398896,0.01998635267899458
KHV,0.04665714746979641,0.051741582859837036,0.010383016009161,0.0013612234086671233,0.03370387941708775,0.0010349591073036534,0.004497163111197465,0.05130768684211896,0.036442519951925045,0.01582386371367692,0.020713343210857736,0.017958571485457018,0.046741543686643704,0.02733838504201727,0.011665933582535617,0.0011331073627075278,0.0,0.03808512934877779,0.04853016136271673,0.03895338499640705,0.05888107602055592,0.019110139145051365,0.03818313247676098,0.08607917464569093,0.019319391180725804,0.028438525907930938,0.031137505749377223
LWK,0.00037723571984388173,0.0019483151704133902,0.009202863902232402,0.026176238713135833,0.00018440888290994193,0.0275783546671217,0.015789135411640277,0.0008323764580468512,5.944856551150792e-05,0.005230359279573842,0.0027677869117617724,0.004123610568433906,0.00032395247236976095,0.0010593037994564261,0.008226772888921968,0.02707276288643455,0.03808512934877779,0.0,0.0007285019086752488,7.626791321649908e-06,0.002192582679471374,0.003547257656383613,1.037213410883042e-05,0.012832866114637095,0.0035581129492378645,0.0008387626659018192,0.00041988727085051647
MSL,5.636277413684494e-05,0.0003113316357730703,0.01483378089871368,0.03539400318757524,0.0015300984408422931,0.03690203095942762,0.022570137942630925,4.2012282526155025e-06,0.0011541196261034528,0.009818801662541619,0.006327677894657782,0.008273885775050125,6.2928286604349e-05,0.0034087890383404655,0.013738366662265132,0.03631052707501734,0.04853016136271673,0.0007285019086752488,0.0,0.0005873111750429544,0.000394899421071411,0.0072906446079236955,0.0008829260389620043,0.008483586162291364,0.0074343019382547,0.003115264797507661,0.002112880021703327
MXL,0.0002773085140220555,0.0017231665210757593,0.009681483193451341,0.027029829600114255,0.0002610683683176139,0.028414709983985372,0.016329937821333646,0.0006796500493987978,0.00010785762243300189,0.005629203275771971,0.00306577762581706,0.004477444316941018,0.00023377939488551216,0.0012329772397421228,0.008710729004274442,0.027899073006532993,0.03895338499640705,7.626791321649908e-06,0.0005873111750429544,0.0,0.0019388924236246905,0.003852462761422257,3.515743238720139e-05,0.012173465607337952,0.0038819750435690518,0.0010044277568283999,0.0005309112591743928
