,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
KHV,0.0017571043982414186,2.908708398738235e-05,0.006329286231387232,0.00010927298673711459,0.024103804333177773,0.0007733503936322518,3.536506604011411e-05,0.02377606028024353,0.0012174762156545488,0.02992263750396405,0.02203791659633643,0.01207715073418568,0.0006800285884513314,0.026123508428678537,0.003278051635575915,0.001471064205162119,0.0,0.0010310368993118261,0.0012492692115680546,0.020527901957890886,0.030957009345794456,0.009126677647927312,0.011919591849256422,0.022369060460767875,0.00423170604673604,0.026310366118419238,0.002928479403500914
LWK,9.20157880657323e-05,0.0007078655932280237,0.0022144884111359626,0.00047605807740739095,0.014806040822202722,1.9482354172453908e-05,0.0006474091784419143,0.015159143518518587,6.531418156004731e-06,0.021389947154971115,0.014676799744587295,0.00630590683865724,3.223215160065677e-05,0.016693384570705953,0.0006378445806466776,3.8564961690158116e-05,0.0010310368993118261,0.0,1.0736077395098724e-05,0.013204906067162757,0.021529208429522027,0.003929638029967751,0.00587536812068834,0.012944291573746346,0.0010842968100131865,0.01789922738478761,0.00046266701326427173
MSL,3.998056098078457e-05,0.0008919629526712592,0.0019174571496014471,0.00062975935050416,0.0140224667933639,5.91210554927624e-05,0.0008170317754139951,0.014367861461941012,4.2862276720012187e-07,0.020481045160510917,0.013922194116170516,0.005800293718942436,7.755500392222818e-05,0.01585964802741178,0.00048308820271580904,8.608045878603164e-06,0.0012492692115680546,1.0736077395098724e-05,0.0,0.01248173532265061,0.02059627410307505,0.0035311817745858056,0.005384483049883327,0.012345786860307672,0.0008793022275338599,0.01705475493306895,0.00033633886334039553
MXL,0.010862533953908854,0.020298154654442693,0.004495167085686792,0.018664751986348184,5.086574917806318e-05,0.014131599438210398,0.01734145220240866,5.218362022342936e-05,0.011535165322561896,0.0010618371440188508,5.000430827244164e-05,0.0013259944332304912,0.012455269471973321,0.00018477372876315882,0.00806052287110505,0.011772311005293402,0.020527901957890886,0.013204906067162757,0.01248173532265061,0.0,0.0009794347017527895,0.0026019239345708473,0.0014500128304695391,0.000617948493594972,0.006702968169698956,0.0003535245211480345,0.007496681220079243
PEL,0.0185846598007081,0.029974662276025715,0.009770625538529431,0.028346281027577486,0.0005444149120194284,0.02275353225258874,0.027056377998719846,0.0005765865122684974,0.019531310450954107,1.504236477192299e-06,0.0005831146825082003,0.004603544812242603,0.020715206055852815,0.0002975884850432812,0.014786364053288752,0.019714033584908103,0.030957009345794456,0.021529208429522027,0.02059627410307505,0.0009794347017527895,0.0,0.006816490276953526,0.004837156167133625,1.5850957915999536e-05,0.012934197687906684,0.00015765507171912988,0.014016652394674364
PJL,0.0028671560594901195,0.007582912155292827,0.0002555938396157439,0.007071496327945472,0.003628103897542973,0.004521845319062975,0.007878131099191853,0.0035601578885723264,0.0036621674518624247,0.006668439930950245,0.003269135936747484,0.0002568854225819383,0.004660938788463788,0.00444383921747654,0.001426080600563516,0.003212432989402688,0.009126677647927312,0.003929638029967751,0.0035311817745858056,0.0026019239345708473,0.006816490276953526,0.0,0.00018945871887065312,0.005231973665782264,0.0009119022079085557,0.004837224638460614,0.0016458849100676964
PUR,0.004540732498013272,0.010258788668537185,0.0008862860683294949,0.009634411148898315,0.00215237412027925,0.006591730710858745,0.010352141788786393,0.0021342055108195886,0.00547273529180538,0.004795323811450237,0.00198259199388413,6.352540192976944e-06,0.00660249852320685,0.0028065725067590547,0.0026656097473391426,0.004984391773847814,0.011919591849256422,0.00587536812068834,0.005384483049883327,0.0014500128304695391,0.004837156167133625,0.00018945871887065312,0.0,0.0035720316721474556,0.0019387915955564451,0.0032122739318783144,0.0029013408823803243
SIB,0.012432263516193117,0.015139488042580408,0.006950531374933791,0.01664480699260803,0.0005839479684406109,0.014133851042691407,0.024263758784858508,0.00048794362673410576,0.0159133206959909,8.277377322412248e-06,0.00037970480801111686,0.002727196774762472,0.019551066797034274,0.0003254774801249869,0.009193907318120335,0.012210145045681573,0.022369060460767875,0.012944291573746346,0.012345786860307672,0.000617948493594972,1.5850957915999536e-05,0.005231973665782264,0.0035720316721474556,0.0,0.008372943015911787,0.0001545390732745515,0.012913936033789025
STU,0.0005444646098005989,0.0034729572558840826,0.00020483385322395072,0.0029892372824083875,0.008070968581605777,0.0013960150636328247,0.0033411747831916887,0.008157894961697913,0.00089779644424154,0.012799065937937141,0.007767682575069556,0.0021545018331823613,0.0014169425981350842,0.009379568871254686,5.9270321835742904e-05,0.0007151366035811609,0.00423170604673604,0.0010842968100131865,0.0008793022275338599,0.006702968169698956,0.012934197687906684,0.0009119022079085557,0.0019387915955564451,0.008372943015911787,0.0,0.010141706973223643,0.0001072746044654794
TSI,0.01515018732601445,0.025935611321366812,0.007354244116883996,0.024173332252078815,0.00011990351321764699,0.018980162107767207,0.022591488599717716,0.000130538911733654,0.015889297664931978,0.0001898709705929345,0.00013703556073863245,0.0030505406619296843,0.016891836978544943,2.2889282910319334e-05,0.011802561929675985,0.01622600485028946,0.026310366118419238,0.01789922738478761,0.01705475493306895,0.0003535245211480345,0.00015765507171912988,0.004837224638460614,0.0032122739318783144,0.0001545390732745515,0.010141706973223643,0.0,0.010991353817853884
YRI,0.00015499461162605418,0.0020675265807572262,0.0006044544516093347,0.0017948631800193255,0.010101451687650797,0.0006717463803222245,0.002370014546468104,0.009537643364308982,0.0003866733068491625,0.013246743694154732,0.008392051813453295,0.0029460947414416644,0.0007977163296604258,0.011192038726285184,8.083837940026468e-06,0.0002434751263213974,0.002928479403500914,0.00046266701326427173,0.00033633886334039553,0.007496681220079243,0.014016652394674364,0.0016458849100676964,0.0029013408823803243,0.012913936033789025,0.0001072746044654794,0.010991353817853884,0.0
