,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.004184674636138888,0.0025868050136738153,0.00041829160319654105,0.0013539012041664108,3.694852646898861e-05,0.0018958024386575656,0.0005495387690859168,0.00032933544879410994,0.0036309817193354017,0.00021719049119246607,0.0,4.203449081531487e-05,0.005512605674877337,0.00046919556214641855,1.667602790315724e-05,0.002288933097883144,7.625172875294781e-06,0.001283180545106948,0.014544997622389625,0.00028434637341913626,0.0005590897662294485,2.052281873686025e-06,0.00023302361852000405,7.71618865714073e-06,4.587115101262148e-06,0.0003109825801763561,0.009377787490866115
GIH,0.00340360103666633,0.0019366405547778349,0.00020040866616324887,0.0009134944737668866,5.164097492423169e-09,0.0013725690122095991,0.00030335573589869034,0.00014027518429064766,0.0029585772023462075,0.000451598190863334,4.203449081531487e-05,0.0,0.004745925208092071,0.0002423921366954591,0.00011210427701248883,0.0017100592735164624,1.3612934194675006e-05,0.0008588007008122892,0.012883888815640591,0.000546153729695522,0.0002993478436350523,6.144832615102463e-05,8.072925471130107e-05,1.8980312447769767e-06,1.8771645943361415e-05,0.00012500249006989578,0.008394694315626065
GWD,0.00014013553460466105,0.0005513202455427829,0.0031249940439407576,0.0014857450550305612,0.004944398265095862,0.001051695511907867,0.002767626094611771,0.0033916334473744277,0.00023989313337108474,0.008020856084696224,0.005512605674877337,0.004745925208092071,0.0,0.0029756048540918677,0.006343151308797927,0.0007980790852988852,0.005409181862371249,0.00158559283680759,0.0017473419545605974,0.008364551430379273,0.002764436810843831,0.0061323492955304496,0.003745875519268658,0.0030736145106403817,0.005452078183810969,0.0033739951841471757,0.0005215100133274173
IBS,0.001741688008890709,0.0007216152648929887,2.650709954340879e-06,0.0001936106153433371,0.00025282239055215484,0.0004265530432336877,3.788418026929115e-06,1.5523133798965942e-05,0.0015183404295963916,0.0013233538915052782,0.00046919556214641855,0.0002423921366954591,0.0029756048540918677,0.0,0.0006803549472333759,0.0006177893542882871,0.0003786628506922223,0.00017101380028924142,0.008763161894551934,0.0014736246322241805,2.126857939667838e-06,0.0005681875850601581,4.608195386793542e-05,0.00018526225083953074,0.0004002363908199281,2.1275493487734094e-05,0.00598173539476317
ITU,0.004747203681196369,0.002922323346353692,0.0006124624954487194,0.0016548486070203559,0.00010401743451151846,0.002262687237403198,0.0007793490212747837,0.0005029437595424217,0.00423591117226334,0.00011353391490887544,1.667602790315724e-05,0.00011210427701248883,0.006343151308797927,0.0006803549472333759,0.0,0.0026901532069819527,4.727569527563542e-05,0.0015855000607893942,0.015241932252722443,0.00016310973124873158,0.0007788431017807652,6.730509755212357e-06,0.00038169711157584894,3.2677150506884325e-05,3.907180879820354e-05,0.000473863120133847,0.010497271890799124
JPT,0.0002882606701865205,1.2256661018585047e-05,0.0007224856888095959,0.0001222190610915207,0.0015661190325768515,1.8567053290594983e-05,0.0005229294286581133,0.0008498141456514258,0.00017833284944434997,0.003915440975300178,0.002288933097883144,0.0017100592735164624,0.0007980790852988852,0.0006177893542882871,0.0026901532069819527,0.0,0.0020035835085194693,0.00014506439353416964,0.005316991264706099,0.004186371007717199,0.0005718717242225667,0.002328708922920536,0.0010127983464749935,0.0007845282128566704,0.0020743005745636964,0.0009104212014589757,0.0025725966988182176
KHV,0.003824695156447213,0.0021748361846616617,0.00032182723252677676,0.0011264829954863865,1.2711467024039813e-05,0.001638772916751495,0.0004558423748152633,0.00024395764761698044,0.0034252064084171144,0.00030537453482387884,7.625172875294781e-06,1.3612934194675006e-05,0.005409181862371249,0.0003786628506922223,4.727569527563542e-05,0.0020035835085194693,0.0,0.0010726767524150797,0.013320048199301413,0.00038301851864983483,0.0004428820549726157,1.802000297440689e-05,0.00016283300078430497,1.283927642697994e-06,4.031066524280814e-07,0.00022022346882150025,0.009293799183553168
LWK,0.0008406459090040714,0.00023722209529324065,0.0002226623616404571,9.56606912818125e-07,0.0007818315873717954,5.984590723006781e-05,0.00012408714531063166,0.00029579316389131445,0.000633654284563656,0.002553099027649632,0.001283180545106948,0.0008588007008122892,0.00158559283680759,0.00017101380028924142,0.0015855000607893942,0.00014506439353416964,0.0010726767524150797,0.0,0.007220663475821125,0.0027732191566373263,0.00014193530464477278,0.0013231997148416645,0.00039647952356596666,0.0004011999568800261,0.0011228510264355098,0.0003286657933689933,0.0038803107738258676
MSL,0.00311257763132663,0.0048431187722412965,0.009508835400987667,0.007089531136273551,0.01118636800104134,0.005959693377955396,0.008329535021103094,0.009924768518518505,0.0033277920730504238,0.01808649649936647,0.014544997622389625,0.012883888815640591,0.0017473419545605974,0.008763161894551934,0.015241932252722443,0.005316991264706099,0.013320048199301413,0.007220663475821125,0.0,0.018690969825798327,0.009080295493206502,0.01363090527845724,0.010332793215842906,0.00487193838303037,0.013640980547086684,0.010474594460960723,0.0004164390077623765
MXL,0.00666531496529008,0.0044938959217958275,0.0013936344497949141,0.002868285642721198,0.00049988234834732,0.0036483246208756774,0.0016114510452021667,0.0012254206781405583,0.005985680007979268,4.499589709782184e-06,0.00028434637341913626,0.000546153729695522,0.008364551430379273,0.0014736246322241805,0.00016310973124873158,0.004186371007717199,0.00038301851864983483,0.0027732191566373263,0.018690969825798327,0.0,0.0016457919790664472,0.00022871468291174054,0.0010277529955665565,0.00019301775183328828,0.000360679891853999,0.0011929723245104953,0.013049159355854822
PEL,0.0016759114557774889,0.0007065992060859505,9.625671672389133e-06,0.00016466080890575654,0.0002909410267040282,0.00038518037945120504,2.2233760943822332e-07,2.9361700081268326e-05,0.0014054337426971685,0.0014808798365314858,0.0005590897662294485,0.0002993478436350523,0.002764436810843831,2.126857939667838e-06,0.0007788431017807652,0.0005718717242225667,0.0004428820549726157,0.00014193530464477278,0.009080295493206502,0.0016457919790664472,0.0,0.0006329160434011235,6.802122496018406e-05,0.00018201853639439517,0.0004700208649263021,3.786029176675845e-05,0.005684495567347996
PJL,0.004267276728347692,0.002421996000378097,0.0004905787771049953,0.0013725563984731297,6.172194287602278e-05,0.0019393081566293625,0.0006641472085185737,0.0003937918621226781,0.003942531495028269,0.0001706239393710505,2.052281873686025e-06,6.144832615102463e-05,0.0061323492955304496,0.0005681875850601581,6.730509755212357e-06,0.002328708922920536,1.802000297440689e-05,0.0013231997148416645,0.01363090527845724,0.00022871468291174054,0.0006329160434011235,0.0,0.0002900429272291459,1.936982187843746e-05,1.2955012069223558e-05,0.0003561688837856773,0.01022004686365626
PUR,0.0023849982267517087,0.0011429174010399513,2.6638341760574727e-05,0.00043013405143675626,8.226236991434051e-05,0.0007604785721081619,7.60818033477484e-05,8.088274635381552e-06,0.002100494195052029,0.0009001471726194104,0.00023302361852000405,8.072925471130107e-05,0.003745875519268658,4.608195386793542e-05,0.00038169711157584894,0.0010127983464749935,0.00016283300078430497,0.00039647952356596666,0.010332793215842906,0.0010277529955665565,6.802122496018406e-05,0.0002900429272291459,0.0,6.647568032360198e-05,0.00017856447748841448,4.352620172040744e-06,0.007064601367272155
SIB,0.001610093609429296,0.0006964210683702025,0.00013566760381365656,0.0004058262860099294,2.5751453366863985e-06,0.0006357083708515477,0.00023269313466716608,0.00010067224281781326,0.0017207887153150104,0.00015851968065764874,7.71618865714073e-06,1.8980312447769767e-06,0.0030736145106403817,0.00018526225083953074,3.2677150506884325e-05,0.0007845282128566704,1.283927642697994e-06,0.0004011999568800261,0.00487193838303037,0.00019301775183328828,0.00018201853639439517,1.936982187843746e-05,6.647568032360198e-05,0.0,2.3773306998216984e-06,7.765284016354055e-05,0.0051557563834920515
STU,0.003919597983373568,0.0022721763195834364,0.0003441413109907133,0.0011803779432083459,1.7314936561244757e-05,0.0017017078341674036,0.00047854110230536093,0.0002634266208140874,0.003484550065967953,0.00028508421993839753,4.587115101262148e-06,1.8771645943361415e-05,0.005452078183810969,0.0004002363908199281,3.907180879820354e-05,0.0020743005745636964,4.031066524280814e-07,0.0011228510264355098,0.013640980547086684,0.000360679891853999,0.0004700208649263021,1.2955012069223558e-05,0.00017856447748841448,2.3773306998216984e-06,0.0,0.0002403925974683035,0.009345657549784695
TSI,0.0022256161581941662,0.0010885270929266817,9.270429807676789e-06,0.0003634004000593191,0.00011811535213434515,0.0006691802528203024,4.229839798460062e-05,5.423715056812209e-07,0.0018821719090371743,0.0010513811880491228,0.0003109825801763561,0.00012500249006989578,0.0033739951841471757,2.1275493487734094e-05,0.000473863120133847,0.0009104212014589757,0.00022022346882150025,0.0003286657933689933,0.010474594460960723,0.0011929723245104953,3.786029176675845e-05,0.0003561688837856773,4.352620172040744e-06,7.765284016354055e-05,0.0002403925974683035,0.0,0.0065298155223331615
YRI,0.0011820124543793554,0.0020181191268876003,0.0062020114705010594,0.0037053960470104243,0.008622341495474172,0.0030158923307881218,0.005681116669088916,0.006575830132452986,0.0014685917373002788,0.012621450410321105,0.009377787490866115,0.008394694315626065,0.0005215100133274173,0.00598173539476317,0.010497271890799124,0.0025725966988182176,0.009293799183553168,0.0038803107738258676,0.0004164390077623765,0.013049159355854822,0.005684495567347996,0.01022004686365626,0.007064601367272155,0.0051557563834920515,0.009345657549784695,0.0065298155223331615,0.0
