,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.010400407177362764,0.008976241505217844,0.0009095684706741898,0.0076301739052056505,5.3004875427615784e-05,0.006903769752375988,0.004839371232400608,0.0006480255010244757,0.014347380288639265,0.00020229978812559126,0.0,0.003461005114548884,0.017980900710163134,3.157741999374217e-07,0.0008910784588793099,0.0027199816412271944,0.007658792814299549,0.012418068499741782,0.015176807368824749,7.4643555697468155e-06,0.0006131723752652808,7.178462037761121e-05,0.0005489545522351155,4.679922554302572e-06,1.4283134114732775e-05,0.00020016145795393494,0.016163443004600635
GIH,0.00197941721349729,0.0012568616918645465,0.0007958790891925173,0.0008097735663551409,0.002491614047771185,0.0006023417261596966,0.0001965166021946901,0.001087531453482574,0.004257058667353864,0.0053512939232124536,0.003461005114548884,0.0,0.006806809231904243,0.003324786736971265,0.0008491072751955215,4.507371709935454e-05,0.0009026283168078419,0.0028188798615226833,0.004229351647497209,0.003806801473550629,0.0070533670452890196,0.0024893418941519412,0.0012117677161516199,0.0018102362847076084,0.003957388735337321,0.0053640977668609185,0.005657140800335032
GWD,0.0016695531999677865,0.002101686990014551,0.012618267981179949,0.002998688433382783,0.01885417568636266,0.0035240827483136758,0.005174616974710807,0.013693213102611299,0.0003885018340439158,0.022158134091398576,0.017980900710163134,0.006806809231904243,0.0,0.020550119902442193,0.012157682839617262,0.007906181989467858,0.0030412925584113884,0.001022647630146325,0.00042376579410959047,0.019074675914450518,0.026757587306064326,0.01815788314531378,0.014271399284622064,0.015420088269640083,0.020363435703956996,0.022728822075280958,5.969961555561144e-05
IBS,0.010526417281619507,0.00803665941207084,0.0009073148810217574,0.007234934077765625,5.0606286078905394e-05,0.006716747575496647,0.005296241314749371,0.000642105186602173,0.015610846393114438,0.00020713598001623185,3.157741999374217e-07,0.003324786736971265,0.020550119902442193,0.0,0.0008404129075470777,0.0026077933993761413,0.007815943179035872,0.012080676377091093,0.014817828794956087,1.037284567391879e-05,0.0006391439319011169,6.619351570149351e-05,0.0005491591621116493,9.459390901277693e-06,1.8727002949203475e-05,0.00020934065151559595,0.018446434239882868
ITU,0.0054022429990523545,0.004125201046426754,5.9707851753524e-07,0.003311804700307834,0.0004687461356015659,0.002879605026239008,0.0017953861853811771,1.5994203587337726e-05,0.008777459059499651,0.001946442749639209,0.0008910784588793099,0.0008491072751955215,0.012157682839617262,0.0008404129075470777,0.0,0.0005030148145879191,0.003484030589111946,0.006751795533191201,0.008851789519065883,0.0010662050351510901,0.003017019765375791,0.00044401653961106323,3.500358961093884e-05,0.0005178024821865962,0.0011425592091968953,0.0019497900226130734,0.01060966480143229
JPT,0.00261933023107323,0.0017708972792983232,0.0004638872455616265,0.0012362900430381806,0.0018849481824457527,0.0009767917255553338,0.0004223992073876501,0.0006920275904915219,0.005156759170909993,0.004417595492535169,0.0027199816412271944,4.507371709935454e-05,0.007906181989467858,0.0026077933993761413,0.0005030148145879191,0.0,0.001348696138442833,0.0035756082555459486,0.0051454678476627975,0.003025926285977539,0.005974930887361773,0.0018715853723387497,0.0007929565655722799,0.0014445928371992196,0.003159230246013755,0.004427993618946029,0.006663874657091268
KHV,0.0002088195417044294,3.001627198291619e-05,0.003425911399025533,2.900009361313285e-06,0.006512968213572535,3.1693442653719285e-05,0.0002444738581342175,0.004009311662052251,0.0013219322123189442,0.010401946712512395,0.007658792814299549,0.0009026283168078419,0.0030412925584113884,0.007815943179035872,0.003484030589111946,0.001348696138442833,0.0,0.0005206182955113425,0.001206745023531154,0.00822153301354359,0.012947658211697681,0.0064742869975297586,0.004255213673006341,0.004589065987674357,0.008585044690925931,0.010509872655526947,0.002268243191255014
LWK,7.128027739613873e-05,0.0002914664465116105,0.00656230976211993,0.0006059049078461453,0.010299644489588498,0.0008160887392715176,0.0014199246117588466,0.007354644651678775,0.00017934443778159132,0.015835309286064157,0.012418068499741782,0.0028188798615226833,0.001022647630146325,0.012080676377091093,0.006751795533191201,0.0035756082555459486,0.0005206182955113425,0.0,0.00014312565131033568,0.01309614382176802,0.018706102581978863,0.010485419517982047,0.00764753331658559,0.006258346685681424,0.01341193564253745,0.015887716621331843,0.0006062310230019544
MSL,0.0004152778612321656,0.0008336712965436056,0.008632730331903954,0.0013362713695317648,0.01281052551113627,0.0016422425280285741,0.0024379436801356628,0.00953752179842038,2.851719885435769e-06,0.018939329887045588,0.015176807368824749,0.004229351647497209,0.00042376579410959047,0.014817828794956087,0.008851789519065883,0.0051454678476627975,0.001206745023531154,0.00014312565131033568,0.0,0.0159361558471812,0.02208884755478575,0.013054279471385764,0.00986644709057884,0.00767938175773946,0.016303840282336373,0.0190098093334813,0.00017443797527145235
MXL,0.011059889981095286,0.009462915394789294,0.0010902432228996968,0.008135037672768672,9.908464816103875e-05,0.007403085722346434,0.005302321959770455,0.0008003556532745786,0.015232697285566579,0.0001321869234239383,7.4643555697468155e-06,0.003806801473550629,0.019074675914450518,1.037284567391879e-05,0.0010662050351510901,0.003025926285977539,0.00822153301354359,0.01309614382176802,0.0159361558471812,0.0,0.0004895740322698445,0.00012548980417531564,0.0006894502958527693,2.0292395534760829e-07,1.1351689960712447e-06,0.00013088689063427988,0.017180634360956883
PEL,0.01644670106634804,0.013893465281588076,0.00308787612406277,0.012571445511791682,0.0010196454048840094,0.011758682241730403,0.00927588368436984,0.002579483588158589,0.02186145150337099,0.00011421418784287617,0.0006131723752652808,0.0070533670452890196,0.026757587306064326,0.0006391439319011169,0.003017019765375791,0.005974930887361773,0.012947658211697681,0.018706102581978863,0.02208884755478575,0.0004895740322698445,0.0,0.0011199003657134184,0.0023763537599649246,0.0002233148438335516,0.00044776515174685806,0.00011590980512762015,0.024440501388961165
PJL,0.008978419148904692,0.006834946220934491,0.0004858473213393094,0.006017585840908919,1.006294803625993e-06,0.005516240745511828,0.004162421496254633,0.00029756989544887154,0.013612192083366621,0.0005040883116154471,7.178462037761121e-05,0.0024893418941519412,0.01815788314531378,6.619351570149351e-05,0.00044401653961106323,0.0018715853723387497,0.0064742869975297586,0.010485419517982047,0.013054279471385764,0.00012548980417531564,0.0011199003657134184,0.0,0.00023464355289563423,8.331242522220989e-05,0.00015414809321225744,0.0005094415776003735,0.016192009388969697
