,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.00018373524358730931,0.0008800723086436574,0.0008834407426384231,0.00028249923130031085,9.273625197990497e-05,1.2528462609754607e-05,0.0007252866290926398,0.0003726652370954739,0.00011777427292753015,0.0001469592577529333,0.0,0.0011736877707542932,0.004208242140795248,3.951903785422258e-05,0.0005230911627580873,0.0009648892002777314,0.00012029106534272573,0.0008342290064667342,0.0017340877119990006,0.000524485060567612,0.000954055601835636,0.0018744271155276403,4.793763370381396e-05,0.03542882007840306,0.0010843924962835524,6.5038834603212e-05,0.0001809084206085882
GIH,0.0004289560091662561,2.098650022100967e-05,1.6066747052503583e-05,0.002597007529823892,0.0005482852167324935,0.0009514247914652659,3.564935666565998e-05,0.002894576947502514,0.0005235045448834335,0.002156298427737893,0.0011736877707542932,0.0,0.0011526539702955804,0.001622896409035594,0.00013035200398996618,0.004271202856609313,0.0005407125766243452,2.9749858587843853e-05,5.430169000142846e-05,0.0032599511816547595,0.00428264795848096,0.00010718385277609024,0.0016971734918230874,0.05149514138171566,1.3075762502083758e-06,0.0018041095037915897,0.00037970974830035874
GWD,0.002958616366030687,0.0013032221740461169,0.0015106839694717378,0.006450894159390211,0.0035508611546595024,0.003964376766838929,0.0017208408260739369,0.007605398315500052,0.003379303513201268,0.005922888204927593,0.004208242140795248,0.0011526539702955804,0.0,0.005739402873354485,0.002024661472919929,0.009009805785969,0.0032713227254640965,0.0015120429382970398,0.0007176637478209263,0.007471042046352372,0.009452567498928406,0.0006145775458659324,0.0057160506888242705,0.08137747266037743,0.0012613611947182818,0.005503490683297485,0.0030852225689978244
IBS,0.0004003222003542652,0.0011706429331518667,0.0013550677750667978,9.858113431927663e-05,0.00027799523182576725,9.71666495373659e-05,0.0012074503557840768,0.00016904019672283146,0.00031402996919106303,2.9862594755432603e-05,3.951903785422258e-05,0.001622896409035594,0.005739402873354485,0.0,0.0008465642099295039,0.0005731362917974137,0.0003064666756301543,0.0012082554436431564,0.002248258376230861,0.00025179944466992304,0.0005912160791220261,0.0026441236264106017,3.110912555498683e-07,0.042292150159339445,0.0015563774361334471,2.390846577563553e-06,0.00042909471738162284
ITU,8.664483575611403e-05,4.4413173934319e-05,5.3874142329817345e-05,0.0015655640447916049,0.00015361342626664054,0.00037747692225501743,2.6792029343906635e-05,0.0018028110775025446,0.00013541138658530613,0.001226787570354731,0.0005230911627580873,0.00013035200398996618,0.002024661472919929,0.0008465642099295039,0.0,0.002909743339723079,0.0001408614657566052,3.5504247260494425e-05,0.000352735480610809,0.002087702873378652,0.00292239118282688,0.00046740199010722276,0.0008935305941908731,0.04751449425823959,0.00010536391531862138,0.0009646922631680995,7.151483745532889e-05
JPT,0.0019840725817480255,0.0036499933392556212,0.0036649787766258888,0.00020355157173033834,0.0015512893987600718,0.0011982045084831187,0.0032626992508044636,0.00013026989121379322,0.0017049697622990138,0.00035942484687647493,0.0009648892002777314,0.004271202856609313,0.009009805785969,0.0005731362917974137,0.002909743339723079,0.0,0.0017539342385428207,0.003597288231071862,0.005291665700955041,6.692720184399492e-05,1.974047777065657e-10,0.005459983393157446,0.0005607304395833114,0.02737982876389572,0.004091352740998975,0.0005282945751328305,0.0018700547508660732
KHV,6.6205266880213205e-06,0.0003296507483963118,0.00037027269806429446,0.000758951682931071,7.564429802566381e-07,5.660789138113467e-05,0.0002878746043985596,0.0009408248544371335,1.1769209114203785e-08,0.0005311858950431249,0.00012029106534272573,0.0005407125766243452,0.0032713227254640965,0.0003064666756301543,0.0001408614657566052,0.0017539342385428207,0.0,0.00031601671671198974,0.0009347350330956186,0.0011317525526079993,0.0017774196606313237,0.0011285966821562039,0.00032941548093878256,0.04526032108546271,0.0004908739287355141,0.0003656560825487478,9.693357541043676e-06
LWK,0.00023228955066407873,6.413339747616385e-07,1.97710121359507e-06,0.0020818654238063533,0.00032473972971498364,0.0006452423510073134,4.172781707189985e-07,0.002329557424603074,0.00030363376385822275,0.0016844689993860266,0.0008342290064667342,2.9749858587843853e-05,0.0015120429382970398,0.0012082554436431564,3.5504247260494425e-05,0.003597288231071862,0.00031601671671198974,0.0,0.0001644736842105744,0.002678132837626943,0.0035933072677862615,0.0002448022627329273,0.0012724834968180225,0.04826144431816635,1.848367955773228e-05,0.0013711270118626365,0.0001992711771256608
MSL,0.0007869514674329034,0.00014097906224678377,0.0001278707237601119,0.0034057419789882623,0.0009264159205242161,0.0014606294105477962,0.00017202729980638355,0.003729071537290555,0.0009045336483030788,0.0028969488443403297,0.0017340877119990006,5.430169000142846e-05,0.0007176637478209263,0.002248258376230861,0.000352735480610809,0.005291665700955041,0.0009347350330956186,0.0001644736842105744,0.0,0.004159596368385625,0.0052937843332774666,9.586766315083051e-06,0.002345399430442023,0.053744590364167816,7.220251999857691e-05,0.00248430857748561,0.0007033616181209673
MXL,0.0013175378017634303,0.0027496987807911267,0.002728179107340265,3.7154036364406085e-05,0.0009811267665137814,0.0006974421678165645,0.002389456467571558,1.0803111675383997e-05,0.0010958381698427378,0.00011607002126340252,0.000524485060567612,0.0032599511816547595,0.007471042046352372,0.00025179944466992304,0.002087702873378652,6.692720184399492e-05,0.0011317525526079993,0.002678132837626943,0.004159596368385625,0.0,6.645039360533377e-05,0.004293040937788042,0.00024141521763778684,0.028905914240266728,0.003098659245374776,0.00021868768521712297,0.0012355574111839662
PEL,0.0020032492813874024,0.0035638697480036494,0.003743251552553454,0.0002013229952286951,0.0016189501785919339,0.0011969599168112019,0.003387841431183235,0.0001324888953319841,0.0017550197842559213,0.00035733969387069547,0.000954055601835636,0.00428264795848096,0.009452567498928406,0.0005912160791220261,0.00292239118282688,1.974047777065657e-10,0.0017774196606313237,0.0035933072677862615,0.0052937843332774666,6.645039360533377e-05,0.0,0.005632165345236171,0.000572944033920447,0.02961227061280972,0.004134789518134491,0.0005286726440741752,0.0019516494618804104
PJL,0.0009578184056139344,0.00020394508309032021,0.00021112742474145734,0.003528641577331006,0.0011982430189860992,0.0016398345495579581,0.0002766428394934904,0.004109932912160056,0.0011364226351439203,0.0030694099317389633,0.0018744271155276403,0.00010718385277609024,0.0006145775458659324,0.0026441236264106017,0.00046740199010722276,0.005459983393157446,0.0011285966821562039,0.0002448022627329273,9.586766315083051e-06,0.004293040937788042,0.005632165345236171,0.0,0.0026894949318545477,0.06424726900416951,0.00013383574849455958,0.002699672579433174,0.0009345767944438213
PUR,0.0004281273257253694,0.0012528082826284447,0.0014012237201661293,9.076735377500837e-05,0.0002928671180859941,0.00011053553343588303,0.0012344621643770029,0.00015619575937828446,0.00033330717975961217,2.4825731519450453e-05,4.793763370381396e-05,0.0016971734918230874,0.0057160506888242705,3.110912555498683e-07,0.0008935305941908731,0.0005607304395833114,0.00032941548093878256,0.0012724834968180225,0.002345399430442023,0.00024141521763778684,0.000572944033920447,0.0026894949318545477,0.0,0.040220056384007,0.0016191104357566287,1.0152748934495972e-06,0.00044632806926699656
SIB,0.04533886287459332,0.04174208210535195,0.05504722075060031,0.03017820548942009,0.05135202469715782,0.03905869198145378,0.058243261545340055,0.034719131934536435,0.04892015652627008,0.032761100889928806,0.03542882007840306,0.05149514138171566,0.08137747266037743,0.042292150159339445,0.04751449425823959,0.02737982876389572,0.04526032108546271,0.04826144431816635,0.053744590364167816,0.028905914240266728,0.02961227061280972,0.06424726900416951,0.040220056384007,0.0,0.05333663430669535,0.03549517810500596,0.05310939017251174
STU,0.0003835594698047822,1.1693453967607712e-05,8.319737949322886e-06,0.0024528798342105043,0.0005090149480899337,0.0008777198668859867,2.4029648279078527e-05,0.0027874536562059508,0.0004797334131283747,0.00203437981156242,0.0010843924962835524,1.3075762502083758e-06,0.0012613611947182818,0.0015563774361334471,0.00010536391531862138,0.004091352740998975,0.0004908739287355141,1.848367955773228e-05,7.220251999857691e-05,0.003098659245374776,0.004134789518134491,0.00013383574849455958,0.0016191104357566287,0.05333663430669535,0.0,0.0017010968948865755,0.00034551616648711476
TSI,0.00047184772035865284,0.001399394459489799,0.00145197338489094,7.560788421014855e-05,0.0003110867802364738,0.0001353260873564588,0.0012479670733961988,0.00013087040299496745,0.00036018987480909725,1.6309433690091237e-05,6.5038834603212e-05,0.0018041095037915897,0.005503490683297485,2.390846577563553e-06,0.0009646922631680995,0.0005282945751328305,0.0003656560825487478,0.0013711270118626365,0.00248430857748561,0.00021868768521712297,0.0005286726440741752,0.002699672579433174,1.0152748934495972e-06,0.03549517810500596,0.0017010968948865755,0.0,0.0004640663016467403
YRI,3.405107271829793e-07,0.00020109642971586906,0.00025412843471404146,0.0008550286280144517,1.6454123870815537e-05,0.00010630837537511111,0.00019612664336993635,0.0011089926925289988,9.295945686200849e-06,0.0006313424898779461,0.0001809084206085882,0.00037970974830035874,0.0030852225689978244,0.00042909471738162284,7.151483745532889e-05,0.0018700547508660732,9.693357541043676e-06,0.0001992711771256608,0.0007033616181209673,0.0012355574111839662,0.0019516494618804104,0.0009345767944438213,0.00044632806926699656,0.05310939017251174,0.00034551616648711476,0.0004640663016467403,0.0
